cmd_id,date,jour,ca,nart,qte,pays,client_id
581001,2011-12-07 08:07,mercredi,694.77,19,312,France,12583
581003,2011-12-07 08:38,mercredi,1273.15,63,817,Irlande,14911
581006,2011-12-07 08:45,mercredi,1186.78,52,609,Irlande,14911
581011,2011-12-07 09:22,mercredi,221.44,6,176,Royaume-Uni,14397
581034,2011-12-07 10:48,mercredi,396.0,20,234,Royaume-Uni,17049
581098,2011-12-07 11:42,mercredi,1396.96,51,572,Irlande,14911
581116,2011-12-07 12:21,mercredi,213.48,19,93,Royaume-Uni,17232
581171,2011-12-07 15:02,mercredi,422.85,20,249,France,12615
581179,2011-12-07 15:43,mercredi,2238.51,38,890,Allemagne,12471
581180,2011-12-07 15:52,mercredi,224.82,11,192,Autre,12347
581182,2011-12-07 15:56,mercredi,400.58,17,142,Portugal,12783
581183,2011-12-07 16:24,mercredi,151.38,10,138,Allemagne,12569
581184,2011-12-07 16:24,mercredi,106.9,5,24,Allemagne,12569
581193,2011-12-07 17:05,mercredi,144.15,53,92,Espagne,17097
581214,2011-12-08 08:32,jeudi,482.28,10,224,Royaume-Uni,14251
581218,2011-12-08 09:23,jeudi,426.12,32,476,Royaume-Uni,14191
581232,2011-12-08 10:26,jeudi,683.2,7,148,Autriche,12358
581236,2011-12-08 10:39,jeudi,124.54,9,186,Royaume-Uni,13468
581251,2011-12-08 11:02,jeudi,177.9,11,52,Royaume-Uni,18210
581279,2011-12-08 11:35,jeudi,165.9,3,21,France,12437
581377,2011-12-08 12:44,jeudi,344.17,14,151,Royaume-Uni,14138
581410,2011-12-08 14:14,jeudi,1681.54,25,1069,Royaume-Uni,13098
581424,2011-12-08 15:29,jeudi,154.05,9,63,Royaume-Uni,13890
581427,2011-12-08 15:36,jeudi,207.7,12,70,Royaume-Uni,13890
581433,2011-12-08 15:54,jeudi,1084.14,72,806,Irlande,14911
581493,2011-12-09 10:10,vendredi,208.64,17,203,Belgique,12423
581494,2011-12-09 10:13,vendredi,339.14,18,188,Allemagne,12518
581578,2011-12-09 12:16,vendredi,848.55,38,508,Allemagne,12713
581587,2011-12-09 12:50,vendredi,267.45,16,106,France,12680
