vente_id,date,prix,rue,arrondissement,surface,pieces,longitude,latitude,prix_m2
2024-1224581,2024-09-26,442800.0,RUE BROCA,13,40.0,2,2.34617,48.83552,11070.0
2024-1224611,2024-09-26,670000.0,RUE DU COUEDIC,14,65.0,2,2.33269,48.83035,10307.69
2024-1224612,2024-09-26,1194750.0,AV MOZART,16,100.0,4,2.27259,48.85672,11947.5
2024-1224643,2024-09-26,720000.0,RUE CHEVREUL,11,89.0,4,2.39185,48.84934,8089.89
2024-1224649,2024-09-26,403900.0,RUE LE MAROIS,16,43.0,3,2.25869,48.83775,9393.02
2024-1224678,2024-09-26,414000.0,RUE LECOURBE,15,44.0,3,2.29892,48.84135,9409.09
2024-1224698,2024-09-26,810000.0,RUE DU COMMANDT RENE MOUCHOTTE,14,77.0,4,2.32001,48.83931,10519.48
2024-1224729,2024-09-26,260000.0,RUE EUGENE GIBEZ,15,36.0,3,2.2957,48.83498,7222.22
2024-1224794,2024-09-26,249000.0,BD DIDEROT,12,25.0,2,2.38777,48.84773,9960.0
2024-1224815,2024-09-26,965000.0,RUE SARRETTE,14,101.0,4,2.33123,48.82688,9554.46
2024-1224830,2024-09-26,418500.0,SQ ST CHARLES,12,48.0,2,2.38992,48.84719,8718.75
2024-1224833,2024-09-26,141960.0,RUE DES BERNARDINS,5,16.0,1,2.34971,48.8485,8872.5
2024-1224877,2024-09-26,201100.0,RUE D ALESIA,14,28.0,2,2.31518,48.8318,7182.14
2024-1224880,2024-09-26,500000.0,RUE NELATON,15,51.0,3,2.28766,48.85322,9803.92
2024-1224903,2024-09-26,467450.0,PAS DES TAILLANDIERS,11,40.0,2,2.37453,48.85397,11686.25
2024-1224972,2024-09-26,1075000.0,BD DE GRENELLE,15,113.0,5,2.30047,48.84878,9513.27
2024-1224993,2024-09-26,754500.0,AV JEAN MOULIN,14,75.0,2,2.32242,48.82563,10060.0
2024-1224997,2024-09-26,677880.0,RUE POLIVEAU,5,63.0,3,2.36134,48.84017,10760.0
2024-1225046,2024-09-26,430000.0,RUE DE L ARMORIQUE,15,46.0,2,2.31424,48.83923,9347.83
2024-1225172,2024-09-26,555000.0,RUE OCTAVE FEUILLET,16,22.0,2,2.27041,48.86288,25227.27
2024-1225206,2024-09-26,1520000.0,CAR DE L ODEON,6,61.0,3,2.3383,48.85185,24918.03
2024-1225364,2024-09-26,998900.0,RUE DES SABLONS,16,84.0,3,2.28313,48.86662,11891.67
2024-1205340,2024-09-27,1050000.0,RUE DE FLORENCE,8,110.0,5,2.32491,48.88233,9545.45
2024-1205361,2024-09-27,170000.0,RUE GUERSANT,17,21.0,1,2.29014,48.88017,8095.24
2024-1205366,2024-09-27,140000.0,RUE MARGUERITE DE ROCHECHOUART,9,19.0,1,2.34405,48.87728,7368.42
2024-1205372,2024-09-27,220259.0,RUE MARCADET,18,32.0,2,2.33648,48.89167,6883.09
2024-1205374,2024-09-27,356627.0,RUE D ARGOUT,2,30.0,2,2.34386,48.86628,11887.57
2024-1205419,2024-09-27,709800.0,RUE D AMSTERDAM,9,70.0,4,2.32747,48.88154,10140.0
2024-1205462,2024-09-27,363000.0,RUE DES PYRENEES,20,28.0,1,2.39032,48.87264,12964.29
2024-1205493,2024-09-27,392040.0,RUE LEGENDRE,17,48.0,2,2.31489,48.88478,8167.5
2024-1205494,2024-09-27,425000.0,RUE LAMARCK,18,55.0,2,2.32852,48.89095,7727.27
2024-1205512,2024-09-27,392400.0,RUE CARDINET,17,40.0,3,2.31851,48.89132,9810.0
2024-1205520,2024-09-27,80000.0,RUE DES POISSONNIERS,18,18.0,1,2.35059,48.88689,4444.44
2024-1205526,2024-09-27,260000.0,RUE SORBIER,20,29.0,1,2.3897,48.86814,8965.52
2024-1205541,2024-09-27,894250.0,RUE DU FG POISSONNIERE,9,70.0,3,2.3475,48.87542,12775.0
2024-1205547,2024-09-27,1550000.0,RUE DE LA ROCHEFOUCAULD,9,127.0,6,2.33451,48.87923,12204.72
2024-1205578,2024-09-27,45000.0,RUE LABAT,18,9.0,1,2.3507,48.89024,5000.0
2024-1205614,2024-09-27,1161800.0,RUE DE LA ROCHEFOUCAULD,9,101.0,4,2.33641,48.8806,11502.97
2024-1205620,2024-09-27,538200.0,RUE LAMARTINE,9,23.0,2,2.34002,48.87693,23400.0
2024-1205625,2024-09-27,180000.0,RUE DU CHATEAU D EAU,10,20.0,1,2.35942,48.87081,9000.0
2024-1205635,2024-09-27,2085550.0,RUE DES FRANCS BOURGEOIS,4,142.0,3,2.35967,48.85774,14686.97
2024-1205654,2024-09-27,343000.0,AV SIMON BOLIVAR,19,40.0,2,2.37849,48.87675,8575.0
2024-1205728,2024-09-27,327400.0,RUE DES MARAICHERS,20,45.0,2,2.40603,48.85462,7275.56
2024-1205737,2024-09-27,200000.0,AV DE FLANDRE,19,36.0,2,2.37082,48.88532,5555.56
2024-1205738,2024-09-27,737070.0,BD DE CHARONNE,20,82.0,4,2.39817,48.85261,8988.66
2024-1205751,2024-09-27,640000.0,RUE BAYEN,17,76.0,3,2.29268,48.88156,8421.05
2024-1205760,2024-09-27,410000.0,RUE CLAIRAUT,17,42.0,2,2.3207,48.88928,9761.9
2024-1205763,2024-09-27,947600.0,RUE DE LANCRY,10,89.0,3,2.36171,48.87144,10647.19
2024-1205776,2024-09-27,867800.0,RUE MARGUERITE DE ROCHECHOUART,9,103.0,3,2.34586,48.88056,8425.24
2024-1205783,2024-09-27,622000.0,RUE ETIENNE DOLET,20,64.0,3,2.38518,48.86787,9718.75
2024-1205810,2024-09-27,200000.0,RUE DES PYRENEES,20,25.0,1,2.39953,48.86256,8000.0
2024-1205818,2024-09-27,5408000.0,RUE MURILLO,8,224.0,6,2.30929,48.87813,24142.86
2024-1205828,2024-09-27,476000.0,RUE BOUCHARDON,10,45.0,2,2.35689,48.86975,10577.78
2024-1205865,2024-09-27,1110000.0,RUE DE CLICHY,9,117.0,4,2.3303,48.87901,9487.18
2024-1205868,2024-09-27,280000.0,RUE BEAUBOURG,3,22.0,1,2.3542,48.86176,12727.27
2024-1205873,2024-09-27,330000.0,RUE DE MONTHOLON,9,35.0,2,2.34492,48.87642,9428.57
2024-1205885,2024-09-27,498650.0,RUE DES PYRENEES,20,58.0,3,2.38852,48.87411,8597.41
2024-1205894,2024-09-27,796200.0,RUE JEAN-BAPTISTE PIGALLE,9,76.0,3,2.33282,48.87828,10476.32
2024-1205896,2024-09-27,174000.0,RUE HAXO,20,20.0,1,2.40347,48.87518,8700.0
2024-1205905,2024-09-27,1022000.0,RUE LAMARCK,18,93.0,4,2.33274,48.89061,10989.25
2024-1205916,2024-09-27,220000.0,RUE FELIX ZIEM,18,23.0,1,2.33339,48.88992,9565.22
2024-1205944,2024-09-27,577000.0,BD DE MENILMONTANT,20,59.0,3,2.39002,48.85874,9779.66
2024-1205955,2024-09-27,224000.0,RUE DU CHATEAU LANDON,10,24.0,1,2.36435,48.88337,9333.33
2024-1205983,2024-09-27,240000.0,RUE DES PRAIRIES,20,27.0,1,2.40167,48.8629,8888.89
2024-1205985,2024-09-27,855000.0,RUE DU ROI DE SICILE,4,70.0,4,2.36076,48.85573,12214.29
2024-1205989,2024-09-27,253000.0,RUE DE CONSTANTINOPLE,8,26.0,1,2.31833,48.88085,9730.77
2024-1206001,2024-09-27,177100.0,BD DAVOUT,20,20.0,1,2.41082,48.84778,8855.0
2024-1206031,2024-09-27,817243.0,RUE LA BRUYERE,9,62.0,3,2.33656,48.87869,13181.34
2024-1206106,2024-09-27,220000.0,RUE DE L OURCQ,19,42.0,2,2.37447,48.89404,5238.1
2024-1206115,2024-09-27,44000.0,RUE LA FAYETTE,10,13.0,2,2.35474,48.87848,3384.62
2024-1206135,2024-09-27,1100000.0,RUE DE SAINTONGE,3,91.0,4,2.36189,48.86088,12087.91
2024-1206157,2024-09-27,470000.0,RUE DAVID D ANGERS,19,56.0,3,2.38854,48.88318,8392.86
2024-1206211,2024-09-27,400000.0,RUE DU TEMPLE,3,46.0,1,2.35749,48.86213,8695.65
2024-1206271,2024-09-27,560000.0,RUE DE SAINT PETERSBOURG,8,50.0,3,2.32488,48.88122,11200.0
2024-1206281,2024-09-27,267000.0,RUE LA CONDAMINE,17,32.0,2,2.32366,48.88789,8343.75
2024-1206286,2024-09-27,575000.0,RUE JULIETTE DODU,10,58.0,3,2.36953,48.87513,9913.79
2024-1206291,2024-09-27,1230000.0,RUE VAUVENARGUES,18,137.0,5,2.33234,48.89496,8978.1
2024-1206293,2024-09-27,100000.0,RUE BELIDOR,17,10.0,1,2.28564,48.87994,10000.0
2024-1206388,2024-09-27,285000.0,AV GAMBETTA,20,30.0,2,2.39925,48.86608,9500.0
2024-1206444,2024-09-27,2050000.0,RUE DE BRETAGNE,3,124.0,4,2.36034,48.8639,16532.26
2024-1206454,2024-09-27,338400.0,RUE BOUCRY,18,45.0,2,2.36237,48.89458,7520.0
2024-1206615,2024-09-27,360000.0,RUE JEAN DOLLFUS,18,49.0,2,2.33294,48.89688,7346.94
2024-1206632,2024-09-27,157830.0,RUE DE TOCQUEVILLE,17,19.0,1,2.30552,48.88952,8306.84
2024-1206657,2024-09-27,1875000.0,RUE DE LA NEVA,8,158.0,6,2.30079,48.87774,11867.09
2024-1206730,2024-09-27,394300.0,RUE DU BAIGNEUR,18,42.0,2,2.34459,48.89032,9388.1
2024-1206744,2024-09-27,300000.0,RUE MARCADET,18,31.0,2,2.34777,48.89055,9677.42
2024-1206878,2024-09-27,2200000.0,RUE AMBROISE THOMAS,9,200.0,6,2.34758,48.87507,11000.0
2024-1207486,2024-09-27,3835000.0,RUE DE CLICHY,9,300.0,8,2.33085,48.87828,12783.33
2024-1223676,2024-09-27,1240000.0,RUE DE MEZIERES,6,81.0,4,2.33122,48.85042,15308.64
2024-1223685,2024-09-27,330000.0,RUE CHARCOT,13,38.0,1,2.37022,48.82994,8684.21
2024-1223700,2024-09-27,212000.0,RUE CAMBRONNE,15,18.0,1,2.30181,48.84428,11777.78
2024-1223766,2024-09-27,637000.0,RUE EUGENE MANUEL,16,72.0,1,2.28189,48.85872,8847.22
2024-1223793,2024-09-27,465000.0,RUE DE REUILLY,12,54.0,3,2.38831,48.84495,8611.11
2024-1223825,2024-09-27,550000.0,RUE DE DANTZIG,15,75.0,3,2.29998,48.83376,7333.33
2024-1223847,2024-09-27,2059700.0,RUE CORTAMBERT,16,150.0,5,2.27868,48.86105,13731.33
2024-1223848,2024-09-27,125000.0,RUE DU GENERAL BLAISE,11,35.0,1,2.37812,48.8616,3571.43
2024-1223870,2024-09-27,470000.0,BD DE GRENELLE,15,48.0,2,2.295,48.8504,9791.67
2024-1223889,2024-09-27,500000.0,RUE CHARLES TELLIER,16,57.0,2,2.26156,48.83845,8771.93
2024-1223928,2024-09-27,300000.0,RUE GERBIER,11,35.0,2,2.38587,48.85872,8571.43
2024-1223931,2024-09-27,291000.0,IMP WATTIGNIES,12,41.0,2,2.39955,48.83453,7097.56
2024-1223943,2024-09-27,900000.0,RUE GAY-LUSSAC,5,94.0,4,2.34244,48.84399,9574.47
2024-1223964,2024-09-27,160000.0,BD RICHARD LENOIR,11,30.0,1,2.36954,48.8666,5333.33
2024-1223973,2024-09-27,82400.0,RUE DE REUILLY,12,15.0,1,2.39343,48.84123,5493.33
2024-1223977,2024-09-27,650000.0,RUE GREGOIRE DE TOURS,6,51.0,3,2.33781,48.85362,12745.1
2024-1223991,2024-09-27,841000.0,RUE SAINT ANDRE DES ARTS,6,49.0,2,2.33992,48.85365,17163.27
2024-1224021,2024-09-27,1326600.0,BD SUCHET,16,113.0,5,2.26491,48.85664,11739.82
2024-1224041,2024-09-27,280000.0,RUE DE LA VEGA,12,34.0,1,2.40566,48.83777,8235.29
2024-1224061,2024-09-27,380937.5,RUE DE BABYLONE,7,19.0,1,2.31846,48.8519,20049.34
2024-1224073,2024-09-27,263000.0,RUE DU DOCTEUR GOUJON,12,33.0,2,2.39855,48.84049,7969.7
2024-1224082,2024-09-27,646190.0,RUE LINNE,5,55.0,2,2.35429,48.84484,11748.91
2024-1224089,2024-09-27,500000.0,SQ ST CHARLES,12,47.0,2,2.38992,48.84719,10638.3
2024-1224092,2024-09-27,1255570.0,RUE D AUTEUIL,16,118.0,5,2.26071,48.84806,10640.42
2024-1224126,2024-09-27,503500.0,AV PARMENTIER,11,54.0,2,2.37615,48.86422,9324.07
2024-1224129,2024-09-27,425000.0,RUE BOBILLOT,13,46.0,2,2.34857,48.82431,9239.13
2024-1224166,2024-09-27,110000.0,RUE SAINT MAUR,11,15.0,1,2.37309,48.8697,7333.33
2024-1224191,2024-09-27,857400.0,RUE OBERKAMPF,11,72.0,3,2.36788,48.86309,11908.33
2024-1224204,2024-09-27,690000.0,RUE DU BAC,7,40.0,2,2.32714,48.85724,17250.0
2024-1224205,2024-09-27,321827.0,RUE ROCHEBRUNE,11,27.0,2,2.37861,48.86097,11919.52
2024-1224207,2024-09-27,1130700.0,VLA ROBERT DOISNEAU,13,93.0,5,2.36961,48.82613,12158.06
2024-1224208,2024-09-27,308000.0,RUE JUSSIEU,5,30.0,2,2.35353,48.84675,10266.67
2024-1224216,2024-09-27,488000.0,RUE VARET,15,56.0,3,2.28119,48.84056,8714.29
2024-1224219,2024-09-27,716400.0,RUE LEBLANC,15,77.0,3,2.28145,48.83686,9303.9
2024-1224220,2024-09-27,506200.0,AV PARMENTIER,11,47.0,3,2.37575,48.86313,10770.21
2024-1224232,2024-09-27,1192000.0,RUE DE LA POMPE,16,130.0,4,2.27859,48.86571,9169.23
2024-1224237,2024-09-27,379300.0,RUE PAUL VALERY,16,20.0,1,2.29122,48.86955,18965.0
2024-1224246,2024-09-27,830000.0,RUE DU THEATRE,15,75.0,4,2.29101,48.84802,11066.67
2024-1224260,2024-09-27,179050.0,RUE SAINT SABIN,11,21.0,1,2.37172,48.85536,8526.19
2024-1224264,2024-09-27,280000.0,RUE DE L EGLISE,15,26.0,2,2.2866,48.84494,10769.23
2024-1224273,2024-09-27,295000.0,RUE DE CHAMBERY,15,28.0,1,2.30377,48.83159,10535.71
2024-1224279,2024-09-27,1161190.0,ALL JOSEPH RECAMIER,15,76.0,3,2.29767,48.83501,15278.82
2024-1224291,2024-09-27,850000.0,RUE DU FBG ST ANTOINE,11,81.0,3,2.37185,48.85282,10493.83
2024-1224330,2024-09-27,525000.0,RUE ERLANGER,16,86.0,3,2.26044,48.84469,6104.65
2024-1224392,2024-09-27,630000.0,RUE DE MEDICIS,6,40.0,2,2.33957,48.84882,15750.0
2024-1224416,2024-09-27,397000.0,RUE VIOLET,15,36.0,3,2.29466,48.84914,11027.78
2024-1224443,2024-09-27,693000.0,RUE NELATON,15,66.0,3,2.28825,48.85271,10500.0
2024-1224448,2024-09-27,423000.0,RUE DUPLEIX,15,46.0,1,2.29821,48.8521,9195.65
2024-1224460,2024-09-27,196000.0,RUE CASTAGNARY,15,22.0,1,2.30774,48.83249,8909.09
2024-1224461,2024-09-27,430000.0,RUE LAS CASES,7,33.0,1,2.32013,48.8583,13030.3
2024-1224475,2024-09-27,498000.0,RUE DU FBG ST ANTOINE,11,57.0,2,2.38171,48.85063,8736.84
2024-1224486,2024-09-27,318000.0,BD VOLTAIRE,11,40.0,3,2.37102,48.86276,7950.0
2024-1224491,2024-09-27,790000.0,RUE ROBERT DE FLERS,15,107.0,4,2.28336,48.84862,7383.18
2024-1224492,2024-09-27,175000.0,RUE DU COMMANDT RENE MOUCHOTTE,14,66.0,3,2.32001,48.83931,2651.52
2024-1224520,2024-09-27,185000.0,VC HAM MICHEL ANGE,16,22.0,1,2.25951,48.83983,8409.09
2024-1224551,2024-09-27,3700610.0,RUE DE LA FAISANDERIE,16,224.0,7,2.2735,48.86582,16520.58
2024-1224562,2024-09-27,486400.0,RUE DES PATURES,16,54.0,2,2.27481,48.84911,9007.41
2024-1224564,2024-09-27,370000.0,RUE DU CHAMP DE L ALOUETTE,13,37.0,2,2.34515,48.83167,10000.0
2024-1224586,2024-09-27,220000.0,RUE DE CHARENTON,12,26.0,2,2.3896,48.83802,8461.54
2024-1224610,2024-09-27,260000.0,RUE DE LA VOUTE,12,32.0,2,2.40803,48.84638,8125.0
2024-1224617,2024-09-27,1200000.0,RUE DE VERNEUIL,7,71.0,4,2.32892,48.85822,16901.41
2024-1224636,2024-09-27,333000.0,RUE SERRET,15,44.0,2,2.28871,48.84113,7568.18
2024-1224641,2024-09-27,1965140.0,AV DU COL BONNET,16,140.0,5,2.27854,48.85485,14036.71
2024-1224674,2024-09-27,138000.0,RUE D ALLERAY,15,13.0,1,2.30748,48.83667,10615.38
2024-1224711,2024-09-27,320000.0,AV FELIX FAURE,15,46.0,2,2.28345,48.83958,6956.52
2024-1224745,2024-09-27,242500.0,RUE TAINE,12,32.0,2,2.39321,48.83824,7578.12
2024-1224758,2024-09-27,140000.0,AV DES GOBELINS,5,13.0,1,2.35102,48.83869,10769.23
2024-1224772,2024-09-27,336400.0,RUE MONGE,5,30.0,2,2.35073,48.83928,11213.33
2024-1224775,2024-09-27,280000.0,RUE DE PICPUS,12,45.0,2,2.3998,48.84035,6222.22
2024-1224816,2024-09-27,245000.0,AV DE CHOISY,13,17.0,2,2.35778,48.82815,14411.76
2024-1224817,2024-09-27,571000.0,RUE BOILEAU,16,63.0,3,2.26172,48.84032,9063.49
2024-1224821,2024-09-27,213750.0,AV DE CHOISY,13,36.0,1,2.36142,48.82491,5937.5
2024-1224864,2024-09-27,273000.0,SQ ALBIN CACHOT,13,27.0,1,2.34335,48.83302,10111.11
2024-1224895,2024-09-27,500000.0,RUE DU DRAGON,6,19.0,1,2.33018,48.85305,26315.79
2024-1224897,2024-09-27,294500.0,RUE MOUSSET ROBERT,12,27.0,1,2.40323,48.8435,10907.41
2024-1224907,2024-09-27,286686.0,VLA COEUR DE VEY,14,29.0,1,2.32769,48.83019,9885.72
2024-1224915,2024-09-27,200000.0,RUE LERICHE,15,25.0,2,2.29428,48.83541,8000.0
2024-1224937,2024-09-27,1135000.0,RUE DE FLEURUS,6,78.0,3,2.32956,48.84687,14551.28
2024-1224939,2024-09-27,255000.0,RUE BENARD,14,20.0,2,2.32065,48.83211,12750.0
2024-1224965,2024-09-27,650000.0,AV DE LA MOTTE PICQUET,7,45.0,2,2.30704,48.85483,14444.44
2024-1224988,2024-09-27,1309100.0,AV DE SUFFREN,15,85.0,2,2.29278,48.85501,15401.18
2024-1224989,2024-09-27,220000.0,RUE ROBERT FLEURY,15,21.0,1,2.30162,48.84382,10476.19
2024-1224996,2024-09-27,338500.0,RUE DE LA FOLIE MERICOURT,11,36.0,2,2.36972,48.86697,9402.78
2024-1225040,2024-09-27,1432000.0,RUE GAY-LUSSAC,5,90.0,4,2.34218,48.84345,15911.11
2024-1225055,2024-09-27,1530000.0,BD RICHARD LENOIR,11,117.0,5,2.37314,48.86136,13076.92
2024-1225188,2024-09-27,1340000.0,AV DES GOBELINS,5,120.0,5,2.35102,48.83869,11166.67
2024-1225268,2024-09-27,750000.0,RUE DES BOULETS,11,72.0,3,2.38844,48.85204,10416.67
2024-1225286,2024-09-27,333000.0,AV DU DOC ARNOLD NETTER,12,38.0,2,2.40573,48.84637,8763.16
2024-1225304,2024-09-27,1656280.0,RUE DU CHERCHE-MIDI,6,77.0,3,2.32043,48.84576,21510.13
2024-1225333,2024-09-27,520750.0,RUE CAILLAUX,13,68.0,2,2.35955,48.82256,7658.09
2024-1225377,2024-09-27,630000.0,RUE FABERT,7,122.0,6,2.31104,48.86065,5163.93
2024-1225395,2024-09-27,410000.0,AV PARMENTIER,11,43.0,2,2.37998,48.85913,9534.88
2024-1225514,2024-09-27,174600.0,RUE DES BOULETS,11,20.0,1,2.39067,48.84997,8730.0
2024-1225649,2024-09-27,279500.0,RUE MARSOULAN,12,30.0,2,2.40316,48.84725,9316.67
2024-1226163,2024-09-27,299000.0,RUE CORIOLIS,12,40.0,2,2.39212,48.83546,7475.0
2024-1206068,2024-09-28,428051.0,VLA COMPOINT,17,46.0,2,2.32364,48.89183,9305.46
2024-1206805,2024-09-28,316750.0,AV DE CLICHY,17,36.0,2,2.32124,48.88965,8798.61
2024-1224333,2024-09-28,557770.0,RUE CLAUDE LORRAIN,16,52.0,2,2.26011,48.84186,10726.35
2024-1205467,2024-09-29,255000.0,RUE SAINTE MARTHE,10,32.0,2,2.37086,48.87337,7968.75
2024-1205440,2024-09-30,770000.0,SQ STE CROIX DE LA BRETONNERI,4,110.0,3,2.35419,48.85809,7000.0
2024-1205517,2024-09-30,363500.0,RUE DES PYRENEES,20,40.0,2,2.39961,48.86241,9087.5
2024-1205563,2024-09-30,1100000.0,RUE DES FILLES DU CALVAIRE,3,108.0,4,2.3652,48.8626,10185.19
2024-1205569,2024-09-30,1551000.0,RUE DES PETITES ECURIES,10,149.0,5,2.34827,48.87413,10409.4
2024-1205576,2024-09-30,970000.0,RUE DES DARDANELLES,17,118.0,5,2.28479,48.88211,8220.34
2024-1205584,2024-09-30,1407000.0,RUE HIPPOLYTE LEBAS,9,81.0,4,2.34142,48.8772,17370.37
2024-1205587,2024-09-30,648800.0,RUE LEBOUTEUX,17,52.0,2,2.31646,48.88329,12476.92
2024-1205608,2024-09-30,519000.0,RUE DES MARAICHERS,20,55.0,3,2.40808,48.84847,9436.36
2024-1205613,2024-09-30,1134000.0,AV DE WAGRAM,8,43.0,2,2.29738,48.87618,26372.09
2024-1205634,2024-09-30,700000.0,RUE DU FBG SAINT DENIS,10,121.0,4,2.35514,48.8749,5785.12
2024-1205655,2024-09-30,755000.0,RUE DE LISBONNE,8,80.0,3,2.30923,48.87722,9437.5
2024-1205659,2024-09-30,245000.0,RUE MOURAUD,20,27.0,2,2.40893,48.85608,9074.07
2024-1205663,2024-09-30,730000.0,RUE MARGUERITE DE ROCHECHOUART,9,62.0,3,2.34601,48.87912,11774.19
2024-1205677,2024-09-30,602900.0,RUE DE ROME,8,71.0,3,2.32208,48.87976,8491.55
2024-1205687,2024-09-30,194000.0,RUE DU MONT CENIS,18,21.0,1,2.34615,48.89642,9238.1
2024-1205709,2024-09-30,628000.0,RUE CHARLOT,3,50.0,2,2.3617,48.86251,12560.0
2024-1205715,2024-09-30,350940.0,RUE DE LA CHAPELLE,18,60.0,3,2.35998,48.89644,5849.0
2024-1205722,2024-09-30,503000.0,RUE TIQUETONNE,2,35.0,2,2.34694,48.86482,14371.43
2024-1205726,2024-09-30,288000.0,RUE GUSTAVE ROUANET,18,37.0,2,2.34063,48.89669,7783.78
2024-1205748,2024-09-30,260000.0,RUE SAINT FARGEAU,20,35.0,1,2.40326,48.87238,7428.57
2024-1205750,2024-09-30,350000.0,RUE SIMART,18,44.0,3,2.34761,48.89072,7954.55
2024-1205780,2024-09-30,522000.0,BD DE LA VILLETTE,10,63.0,3,2.37244,48.87533,8285.71
2024-1205786,2024-09-30,760950.0,RUE DE BAGNOLET,20,72.0,3,2.39758,48.85725,10568.75
2024-1205787,2024-09-30,1600000.0,RUE DU PONT NEUF,1,103.0,5,2.34455,48.86025,15533.98
2024-1205793,2024-09-30,1860000.0,RUE BLANCHE,9,149.0,5,2.33168,48.87952,12483.22
2024-1205801,2024-09-30,357000.0,RUE DE BELLEVILLE,19,44.0,2,2.40322,48.87652,8113.64
2024-1205802,2024-09-30,170000.0,AV SIMON BOLIVAR,19,30.0,1,2.38367,48.87493,5666.67
2024-1205809,2024-09-30,275000.0,RUE VILLIERS ISLE ADAM,20,30.0,1,2.39595,48.8667,9166.67
2024-1205820,2024-09-30,450000.0,RUE LAMARTINE,9,33.0,2,2.34002,48.87693,13636.36
2024-1205824,2024-09-30,475000.0,RUE DU PRESSOIR,20,76.0,4,2.38423,48.86971,6250.0
2024-1205826,2024-09-30,334906.0,RUE VOLTA,3,35.0,2,2.35762,48.86638,9568.74
2024-1205838,2024-09-30,4458150.0,AV DE FRIEDLAND,8,346.0,10,2.30037,48.87479,12884.83
2024-1205841,2024-09-30,612500.0,RUE DE TOCQUEVILLE,17,47.0,3,2.31086,48.88536,13031.91
2024-1205848,2024-09-30,307460.0,RUE LA FAYETTE,10,33.0,2,2.36506,48.88221,9316.97
2024-1205903,2024-09-30,315000.0,RUE GOUNOD,17,28.0,2,2.30077,48.8834,11250.0
2024-1205933,2024-09-30,340000.0,RUE D HAUTPOUL,19,48.0,3,2.38876,48.88222,7083.33
2024-1205935,2024-09-30,590000.0,RUE JEAN-BAPTISTE PIGALLE,9,53.0,2,2.33554,48.88096,11132.08
2024-1205936,2024-09-30,750000.0,RUE DARCET,17,63.0,3,2.3249,48.88365,11904.76
2024-1205948,2024-09-30,3051200.0,RUE THEODORE DE BANVILLE,17,182.0,6,2.29844,48.88222,16764.84
2024-1205959,2024-09-30,504000.0,RUE DU FBOURG MONTMARTRE,9,54.0,2,2.34205,48.87372,9333.33
2024-1205964,2024-09-30,1005150.0,RUE MONTMARTRE,2,81.0,5,2.34302,48.87038,12409.26
2024-1205973,2024-09-30,273630.0,RUE STEPHENSON,18,30.0,2,2.35613,48.88897,9121.0
2024-1205982,2024-09-30,321000.0,RUE GABRIELLE,18,17.0,1,2.34116,48.88539,18882.35
2024-1205999,2024-09-30,190000.0,RUE DES ORTEAUX,20,28.0,1,2.40343,48.85614,6785.71
2024-1206004,2024-09-30,1287060.0,BD DE MAGENTA,10,135.0,5,2.36144,48.86982,9533.78
2024-1206005,2024-09-30,256000.0,RUE BELGRAND,20,31.0,2,2.40064,48.86461,8258.06
2024-1206012,2024-09-30,778000.0,RUE BERZELIUS,17,79.0,6,2.3183,48.89273,9848.1
2024-1206023,2024-09-30,295600.0,RUE SAINT-HONORE,1,17.0,1,2.34182,48.8614,17388.24
2024-1206046,2024-09-30,239400.0,RUE DULONG,17,20.0,1,2.31739,48.88379,11970.0
2024-1206070,2024-09-30,505000.0,RUE ERNEST LEFEVRE,20,69.0,3,2.40296,48.86831,7318.84
2024-1206096,2024-09-30,311700.0,RUE DES MARTYRS,9,28.0,1,2.33918,48.87842,11132.14
2024-1206097,2024-09-30,300000.0,PAS DU POTEAU,18,46.0,2,2.33724,48.89725,6521.74
2024-1206122,2024-09-30,377000.0,RUE DE L AQUEDUC,10,40.0,2,2.36647,48.88381,9425.0
2024-1206167,2024-09-30,248000.0,RUE ST PHILIPPE DU ROULE,8,42.0,3,2.30821,48.87309,5904.76
2024-1206178,2024-09-30,204400.0,RUE DES BLANCS MANTEAUX,4,25.0,1,2.35492,48.85968,8176.0
2024-1206184,2024-09-30,147200.0,RUE DU MONT CENIS,18,20.0,1,2.34408,48.89167,7360.0
2024-1206243,2024-09-30,239000.0,RUE ROBERT BLACHE,10,26.0,2,2.36408,48.87736,9192.31
2024-1206245,2024-09-30,453731.0,RUE BLANCHE,9,34.0,1,2.33107,48.87934,13345.03
2024-1206251,2024-09-30,310000.0,RUE MANIN,19,43.0,2,2.39216,48.88434,7209.3
2024-1206253,2024-09-30,240000.0,RUE ETIENNE DOLET,20,28.0,2,2.38477,48.86777,8571.43
2024-1206257,2024-09-30,180000.0,RUE GUY MOQUET,17,19.0,1,2.32092,48.89156,9473.68
2024-1206283,2024-09-30,405200.0,RUE BELGRAND,20,42.0,2,2.40669,48.86437,9647.62
2024-1206396,2024-09-30,350000.0,RUE DE LA CORDERIE,3,34.0,1,2.36256,48.8654,10294.12
2024-1206404,2024-09-30,459600.0,AV GAMBETTA,20,55.0,3,2.40531,48.87476,8356.36
2024-1206406,2024-09-30,204750.0,RUE AU MAIRE,3,17.0,1,2.35626,48.86449,12044.12
2024-1206420,2024-09-30,325000.0,RUE CARDINET,17,33.0,2,2.31188,48.88549,9848.48
2024-1206452,2024-09-30,332000.0,RUE DES PYRENEES,20,52.0,2,2.4036,48.85681,6384.62
