vente_id,date,prix,rue,arrondissement,type_local,surface,pieces,longitude,latitude
2024-1194269,30.01.2024,"3020100,00",RUE ALPHONSE DE NEUVILLE,17,Appartement,297.0,7.0,2.30165,48.88598
2024-1198512,30/04/2024,"19750,00",RUE CHAMPIONNET,18, Appartement,28.0,2.0,2.3437,48.89597
2024-1198934,02/05/2024,"237000,00",RUE LAMARCK,18,Appartement ,27.0,2.0,2.33372,48.89047
2024-1222713,04.09.2024,"151830,00",PL DU COMMERCE,15, Appartement,11.0,1.0,2.29367,48.8452
2024-1219715,25/06/2024,"359725,00",RUE LEON DELAGRANGE,15,Dépendance,,0.0,2.28622,48.83412
2024-1213938,29/02/2024,"320000,00",RUE GUILLAUME BERTRAND,11,Appartement,30.0,1.0,2.38035,48.863
2024-1198725,30/04/2024,"1900000,00",VLA LAUGIER,17,Local industriel. commercial ou assimilé,30.0,0.0,2.29521,48.88235
2024-1216491,22/04/2024,"150000,00",SQ GRANGE,13,Appartement ,37.0,2.0,2.3447,48.83573
2024-1196169,28/02/2024,"54000,00",RUE LABAT,18, Dépendance,,0.0,2.34869,48.88888
2024-1221107,24.07.2024,"1673650,00",RUE NICOLAS APPERT,11,DÉPENDANCE,,0.0,2.37107,48.85869
2024-1227000,28/11/2024,"270000,00",RUE JEAN DOLENT,14,Appartement ,39.0,1.0,2.33772,48.83402
2024-1198725,30/04/2024,"1900000,00",VLA LAUGIER,17,Dépendance,,0.0,2.29521,48.88235
2024-1203757,16.07.2024,"155000,00",RUE LA GRANGE AUX BELLES,10,Appartement,36.0,3.0,2.36887,48.87627
2024-1222332,29/08/2024,"460000,00",RUE MONSIEUR LE PRINCE,6,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,30.0,0.0,2.33892,48.85149
2024-1203580,31.07.2024,"248000,00",AV CORENTIN CARIOU,19,Appartement,34.0,2.0,2.38429,48.89737
2024-1223332,16/09/2024,"820000,00",RUE DE L AMIRAL MOUCHEZ,13, Appartement,99.0,4.0,2.34204,48.82338
2024-1223628,18/09/2024,"435000,00",RUE LAPLACE,5, Dépendance,,0.0,2.34739,48.84751
2024-1196556,14/03/2024,"440000,00",RUE DE L EVANGILE,18, Appartement,83.0,4.0,2.36233,48.89159
2024-1213269,06/03/2024,"24000000,00",RUE JEAN RICHEPIN,16, Appartement,134.0,4.0,2.27494,48.8616
2024-1201672,02/07/2024,"131000,00",AV DE SAINT-OUEN,17,Appartement ,37.0,2.0,2.32533,48.88823
2024-1206979,25.10.2024,"18000,00",RUE DE PARADIS,10,Dépendance,,0.0,2.3524,48.87546
2024-1193759,05.01.2024,"305000,00",RUE VAUVENARGUES,18, Dépendance,,0.0,2.33266,48.89316
2024-1227544,10/12/2024,"530000,00",RUE BOYER BARRET,14,DÉPENDANCE,,0.0,2.31723,48.83301
2024-1198231,26.04.2024,"81811,80",RUE CUGNOT,18,,,,2.36575,48.89257
2024-1200999,24.06.2024,"107000,00",RUE HERMANN LACHAPELLE,18,Appartement ,14.0,1.0,2.35082,48.89401
2024-1219611,27/06/2024,"1700000,00",RUE DES BEAUX-ARTS,6,Appartement,71.0,4.0,2.33536,48.85618
2024-1193572,17.01.2024,"420000,00 €",RUE LEGENDRE,17,APPARTEMENT,42.0,3.0,2.32084,48.88768
2024-1219317,24/06/2024,"510000,00",RUE PAUL BARRUEL,15,Dépendance,,0.0,2.3055,48.83899
2024-1202120,11/07/2024,"411400,00",RUE DE TERRE NEUVE,20,APPARTEMENT,49.0,4.0,2.39723,48.854
2024-1217751,30.05.2024,"214725,00 €",IMP BON SECOURS,11,Appartement ,20.0,1.0,2.38282,48.85517
2024-1209807,31/12/2024,"200000,00",AV GEORGE V,8, Dépendance,,0.0,2.30167,48.86824
2024-1207579,07/11/2024,"1060000,00",RUE GODOT DE MAUROY,9,Local industriel. commercial ou assimilé,35.0,0.0,2.32664,48.87082
2024-1198133,17.04.2024,"393100,00",RUE DAMREMONT,18,Dépendance,,0.0,2.33336,48.88858
2024-1201846,12/07/2024,"940100,00 €",RUE DE LA VILLETTE,19, Appartement,81.0,3.0,2.38737,48.87704
2024-1205637,06/09/2024,"1844333,00",BD DE CLICHY,9,DÉPENDANCE,,0.0,2.33517,48.88272
2024-1205648,01.10.2024,,RUE DE LA VERRERIE,4, Appartement,32.0,2.0,2.3534,48.85802
2024-1227096,28/11/2024,"20000,00",RUE DE PICPUS,12,DÉPENDANCE,,0.0,2.39444,48.84478
2024-1207660,05.11.2024,"78000,00",RUE ARTHUR ROZIER,19,APPARTEMENT,18.0,2.0,2.39048,48.87713
2024-1208932,29/11/2024,"46000,00",RUE GALVANI,17,Dépendance,,0.0,2.29129,48.88417
2024-1221507,26.07.2024,"183500,00",RUE DE LOURMEL,15,APPARTEMENT,25.0,1.0,2.28999,48.84873
2024-1213294,08/03/2024,"4400000,00",RUE DE L UNIVERSITE,7,DÉPENDANCE,,0.0,2.33119,48.85693
2024-1216198,23.04.2024,"80150000,00",RUE DUPIN,6,APPARTEMENT,122.0,5.0,2.32526,48.85018
2024-1225004,04/10/2024,"300000,00",AV DU DOC ARNOLD NETTER,12, Appartement,36.0,1.0,2.40526,48.8458
2024-1214247,21.03.2024,"1120000,00 €",AV MOZART,16, Dépendance,,0.0,2.27133,48.85686
2024-1220089,26/06/2024,"490000,00",RUE DAUBENTON,5,DÉPENDANCE,,0.0,2.35325,48.84152
2024-1218058,11/06/2024,"603000,00",RUE DE PICPUS,12,DÉPENDANCE,,0.0,2.39829,48.84214
2024-1201014,27.06.2024,"895000,00",RUE MARIOTTE,17,APPARTEMENT,65.0,4.0,2.32126,48.88398
2024-1201875,28.06.2024,"193000,00",RUE DE COMPIEGNE,10,Appartement ,19.0,1.0,2.35402,48.8798
2024-1215201,09.04.2024,"590000,00",PAS THIERE,11,Dépendance,,0.0,2.37371,48.85447
2024-1196892,26/03/2024,"185000,00",RUE HENRY MONNIER,9,APPARTEMENT,16.0,1.0,2.33706,48.88013
2024-1193316,09.01.2024,"430000,00",RUE DU POTEAU,18,DÉPENDANCE,,0.0,2.33988,48.89471
2024-1195038,27.02.2024,"380000,00",RUE DE TOCQUEVILLE,17,APPARTEMENT,38.0,2.0,2.30606,48.88829
2024-1209434,16/12/2024,"475000,00",BD BESSIERES,17,APPARTEMENT,77.0,3.0,2.31512,48.89459
2024-1197910,16.04.2024,"115000,00 €",RUE RENNEQUIN,17,Appartement ,15.0,1.0,2.29874,48.88091
2024-1217175,28.05.2024,"590000,00",RUE MAUBLANC,15,Dépendance,,0.0,2.30042,48.83963
2024-1215966,19/04/2024,"100000,00",AV DE LA MOTTE PICQUET,7, Dépendance,,0.0,2.30803,48.85555
2024-1218683,19/06/2024,"302000,00",RUE FELIX FAURE,15,Appartement ,31.0,2.0,2.28505,48.83933
2024-1194628,09/02/2024,"180000,00",RUE LA CONDAMINE,17, Appartement,16.0,1.0,2.32407,48.88734
2024-1222156,31.07.2024,"225000,00",RUE LECOURBE,15,Dépendance ,,0.0,2.30385,48.84323
2024-1211026,24/01/2024,"217000,00",BD DE GRENELLE,15, Dépendance,,0.0,2.29443,48.84978
2024-1193822,23/01/2024,"419000,00",RUE DU SIMPLON,18, Dépendance,,0.0,2.35094,48.89376
2024-1225352,25/10/2024,"444000,00",RUE ROUELLE,15,APPARTEMENT,39.0,2.0,2.28943,48.84923
2024-1202102,11.07.2024,"750000,00",RUE SAINTE ELISABETH,3, Dépendance,,0.0,2.35924,48.86586
2024-1211074,12.01.2024,"520000,00",RUE DE LONGCHAMP,16,Appartement,43.0,2.0,2.28968,48.86521
2024-1208785,06/12/2024,"277000,00",RUE DOUDEAUVILLE,18,APPARTEMENT,38.0,3.0,2.35533,48.88828
2024-1203792,24.07.2024,"750000,00",RUE LAMARTINE,9,DÉPENDANCE,,0.0,2.34002,48.87693
2024-1203859,02/08/2024,"387000,00",AV DE SAINT OUEN,18,Local industriel. commercial ou assimilé ,112.0,0.0,2.32673,48.8889
2024-1212188,02.02.2024,"633500,00",RUE DE LA FAISANDERIE,16,Dépendance ,,0.0,2.27421,48.86594
2024-1198276,22.04.2024,"21500,00",RUE ARMAND CARREL,19,Dépendance,,0.0,2.37973,48.88232
2024-1214454,14/03/2024,"440000,00",RUE MAYET,6,Appartement ,26.0,1.0,2.31944,48.84645
2024-1211341,25/01/2024,"307000,00",RUE ERLANGER,16,Appartement,27.0,1.0,2.26198,48.84671
2024-1224022,30.09.2024,"2328000,00",RUE DE L ALBONI,16,Appartement ,240.0,6.0,2.28537,48.85822
2024-1223218,16.09.2024,"1350000,00",RUE MONSIEUR LE PRINCE,6,Appartement ,69.0,3.0,2.3395,48.85044
2024-1198648,19/04/2024,"103000,00",RUE LABAT,18,Appartement ,15.0,1.0,2.35116,48.89006
2024-1220582,12/06/2024,"431400,00 €",RUE CLAUDE BERNARD,5,Dépendance,,0.0,2.34859,48.83904
2024-1206588,30/09/2024,"884000,00",RUE DU FBG POISSONNIERE,10,Dépendance,,0.0,2.34893,48.8766
2024-1221883,29.07.2024,"415000,00 €",RUE ST DOMINIQUE,7,DÉPENDANCE,,0.0,2.30811,48.85916
2024-1201179,02/05/2024,"375000,00",RUE DE JOINVILLE,19,APPARTEMENT,57.0,2.0,2.37981,48.89027
2024-1216971,15.05.2024,"925000,00",RUE DOCTEUR BLANCHE,16,Dépendance ,,0.0,2.26396,48.8528
2024-1206421,07.10.2024,"302750,00",BD DE BELLEVILLE,20,APPARTEMENT,20.0,2.0,2.3784,48.87133
2024-1220578,04.04.2024,"245000,00",RUE DU DESSOUS DES BERGES,13,Appartement ,52.0,1.0,2.37524,48.82476
2024-1221320,30/07/2024,"770000,00",BD JULES FERRY,11,Appartement,68.0,3.0,2.36724,48.86732
2024-1210391,23/12/2024,"290250,00 €",RUE DE LABORDE,8, Appartement,26.0,1.0,2.32185,48.87602
2024-1219084,28.06.2024,"18000,00 €",RUE JEANNE D ARC,13, Dépendance,,0.0,2.36028,48.83536
2024-1196246,14.03.2024,"195535,00",RUE CUSTINE,18, Appartement,20.0,1.0,2.34312,48.88952
2024-1199744,29/05/2024,"485100,00 €",CITE SAINT MARTIN,10,APPARTEMENT,23.0,1.0,2.35829,48.87277
2024-1222252,04.06.2024,"384800,00",RUE GUENOT,11,Appartement,28.0,2.0,2.39257,48.85103
2024-1223873,13/09/2024,"310000,00",RUE DES BOULETS,11,APPARTEMENT,30.0,2.0,2.39011,48.85117
2024-1198851,24/04/2024,"392500,00",RUE CAULAINCOURT,18,Dépendance ,,0.0,2.33504,48.88911
2024-1213322,07/03/2024,"189500,00",RUE GEORGES PITARD,15,Appartement,26.0,1.0,2.31077,48.83482
2024-1224362,26/09/2024,"667000,00",RUE JUSSIEU,5,DÉPENDANCE,,0.0,2.35541,48.84573
2024-1206439,04/10/2024,"318550,00",RUE CURIAL,19,Appartement,52.0,2.0,2.37523,48.89431
2024-1208858,05.12.2024,"695000,00",QUAI DE LA SEINE,19, Dépendance,,0.0,2.37316,48.8868
2024-1222117,19.08.2024,"430000,00",RUE FAIDHERBE,11, Dépendance,,0.0,2.38319,48.85306
2024-1214539,03/04/2024,"45790000,00",RUE BALARD,15,Appartement,66.0,3.0,2.27788,48.83887
2024-1218824,07.06.2024,"410000,00",RUE DUTOT,15,DÉPENDANCE,,0.0,2.30766,48.83701
2024-1210088,31.12.2024,"594800,00",RUE DU BORREGO,20,Appartement,73.0,3.0,2.3985,48.87236
2024-1203277,19/07/2024,"315000,00",RUE DES VINAIGRIERS,10,Appartement ,35.0,2.0,2.35966,48.873
2024-1213562,12.03.2024,"328000,00",RUE CAILLAUX,13,APPARTEMENT,45.0,2.0,2.35955,48.82256
2024-1215719,18.04.2024,"276000,00",BD VINCENT AURIOL,13,APPARTEMENT,40.0,2.0,2.36994,48.83511
2024-1212445,23/02/2024,"522570,00",RUE VARET,15, Appartement,56.0,3.0,2.28119,48.84056
2024-1199201,30/04/2024,"120000,00",VLA PAUL VERLAINE,19,APPARTEMENT,17.0,1.0,2.38944,48.88189
2024-1210197,16.12.2024,"343000,00",RUE DU PERCHE,3,Dépendance,,0.0,2.36108,48.86046
2024-1198981,30.04.2024,"190000,00",RUE HERMEL,18,Dépendance ,,0.0,2.34425,48.89146
2024-1194098,02.02.2024,"165000,00",RUE MELINGUE,19,DÉPENDANCE,,0.0,2.38543,48.87616
2024-1220213,11.07.2024,"282600,00",RUE BECCARIA,12,Appartement,31.0,1.0,2.37878,48.84704
2024-1200476,07/06/2024,"1200,00",RUE DU FBG SAINT DENIS,10, Appartement,17.0,1.0,2.35384,48.87134
2024-1222785,03/09/2024,"321600,00",RUE FALLEMPIN,15, Appartement,28.0,2.0,2.29326,48.84866
2024-1228321,13.12.2024,"1650000,00",AV RAYMOND POINCARE,16,Dépendance,,0.0,2.28661,48.86712
2024-1200793,05/06/2024,"5500,00",RUE JOUFFROY D'ABBANS,17,Appartement ,50.0,2.0,2.30702,48.88483
2024-1213067,07.03.2024,"1315000,00",RUE DES BERNARDINS,5,Dépendance,,0.0,2.35071,48.85054
2024-1205665,30.09.2024,"4845000,00",RUE COQUILLIERE,1,Appartement ,38.0,2.0,2.34078,48.8644
2024-1195344,04.03.2024,"551100,00",RUE DES PYRENEES,20,Appartement ,75.0,3.0,2.4036,48.85681
2024-1195294,20.02.2024,"646350,00",RUE VIEILLE DU TEMPLE,3,Local industriel. commercial ou assimilé,65.0,0.0,2.35933,48.85937
2024-1208642,22/11/2024,"304326,00",ARTS ET METIERS,3,Local industriel. commercial ou assimilé,115.0,0.0,2.35519,48.86544
2024-1220902,25/07/2024,"322000,00",BD DE PICPUS,12,Dépendance ,,0.0,2.40175,48.84473
2024-1194478,05/02/2024,"170000,00",RUE BURNOUF,19, Appartement,33.0,2.0,2.37412,48.87537
2024-1217995,04.06.2024,"407500,00",BD DIDEROT,12, Appartement,42.0,2.0,2.38,48.84634
2024-1204991,16.09.2024,"35600000,00",RUE MEISSONIER,17,Local industriel. commercial ou assimilé ,82.0,0.0,2.30473,48.88254
2024-1216738,03/05/2024,"280000,00 €",RUE RAYMOND LOSSERAND,14,Appartement,30.0,2.0,2.31666,48.83338
2024-1227030,28.11.2024,"50000,00",AV ST HONORE D EYLAU,16,Dépendance ,,0.0,2.28673,48.86755
2024-1224305,16.09.2024,"4000000,00",RUE LE TASSE,16,Dépendance,,0.0,2.28623,48.86006
2024-1228051,17/12/2024,"2010000,00",AV INGRES,16,Appartement,177.0,6.0,2.26491,48.85664
2024-1204625,06.09.2024,"293950,00",RUE DE LA MARE,20,Appartement,30.0,2.0,2.38984,48.87253
2024-1219120,19/04/2024,"40000,00 €",RUE OBERKAMPF,11, Appartement,37.0,2.0,2.37451,48.86479
2024-1214317,18/03/2024,"520000,00",BD VOLTAIRE,11,Dépendance,,0.0,2.38163,48.85667
2024-1219911,04/07/2024,"185000,00",RUE MARBEAU,16,Dépendance ,,0.0,2.28089,48.87396
2024-1208054,13/11/2024,"362000,00",RUE EUGENE CARRIERE,18,Appartement,35.0,2.0,2.33209,48.88927
2024-1222845,11.09.2024,"235000,00 €",BD VINCENT AURIOL,13,Appartement ,35.0,3.0,2.37236,48.83726
2024-1198904,14.05.2024,"1200000,00",SQ DE CLIGNANCOURT,18,Appartement,90.0,4.0,2.34689,48.8926
2024-1210409,30/12/2024,"125000,00",RUE BAYEN,17,DÉPENDANCE,,0.0,2.29128,48.88223
2024-1200491,04/06/2024,"15000,00",RUE DE L ECHIQUIER,10,APPARTEMENT,50.0,2.0,2.34938,48.87148
2024-1194703,13.02.2024,"92500,00",RUE DE CRIMEE,19,APPARTEMENT,10.0,1.0,2.38082,48.88688
2024-1216112,23/04/2024,"245000,00",PAS BULLOURDE,11, Appartement,25.0,1.0,2.37645,48.85535
2024-1218458,20/06/2024,"770000,00",RUE JEAN DE LA FONTAINE,16,DÉPENDANCE,,0.0,2.27291,48.85118
2024-1222722,03/09/2024,"92000,00",RUE LEON BONNAT,16,Dépendance,,0.0,2.27036,48.85168
2024-1210652,04/01/2024,"1250000,00",RUE DU RENDEZ VOUS,12, Appartement,147.0,5.0,2.40084,48.84716
2024-1222062,25.07.2024,"338000,00 €",RUE DE GERGOVIE,14, Appartement,45.0,2.0,2.31894,48.83124
2024-1215271,18/04/2024,"230000,00",AV RAYMOND POINCARE,16,Dépendance,,0.0,2.28553,48.87026
2024-1227975,16/12/2024,"9534200,00 €",RUE GIT-LE-COEUR,6,APPARTEMENT,89.0,4.0,2.34244,48.8539
2024-1202905,22/07/2024,"623670,00",RUE GEORGES BERGER,17,APPARTEMENT,51.0,3.0,2.31053,48.88093
2024-1226345,06/11/2024,"912000,00",RUE LEOPOLD ROBERT,14,Appartement ,95.0,4.0,2.33096,48.84125
2024-1224937,27/09/2024,"1135000,00",RUE DE FLEURUS,6,Appartement ,78.0,3.0,2.32956,48.84687
2024-1210717,04/01/2024,"2123400,00",RUE ST DOMINIQUE,7,APPARTEMENT,88.0,4.0,2.30671,48.85893
2024-1226070,18.10.2024,"375000,00 €",RUE D ARRAS,5, Dépendance,,0.0,2.35197,48.84751
2024-1207391,21/10/2024,"320000,00",RUE DU CHATEAU LANDON,10,APPARTEMENT,42.0,2.0,2.36375,48.88349
2024-1215247,19/04/2024,"610000,00 €",RUE VERONESE,13,Dépendance,,0.0,2.35453,48.83392
2024-1220296,04.07.2024,"760000,00",RUE DU CAPT SCOTT,15,Appartement,87.0,4.0,2.29416,48.85412
2024-1210422,27/12/2024,"785213,00",AV JEAN JAURES,19,APPARTEMENT,32.0,2.0,2.37573,48.88388
2024-1229275,31/12/2024,"335000,00",RUE OBERKAMPF,11, Dépendance,,0.0,2.37958,48.86596
2024-1195047,12/02/2024,"21415000,00",RUE DES ARCHIVES,4,Appartement,50.0,2.0,2.35439,48.85804
2024-1206666,22/10/2024,"400000,00",RUE SAINT-GEORGES,9, Local industriel. commercial ou assimilé,44.0,0.0,2.33761,48.87739
2024-1223713,03.09.2024,"18000,00",RUE DU MOULIN JOLY,11, Dépendance,,0.0,2.37881,48.86878
2024-1195047,12.02.2024,"21415000,00",RUE DES ARCHIVES,4,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,110.0,0.0,2.35439,48.85804
2024-1205131,16/09/2024,"295000,00",RUE DE ROMAINVILLE,19,Appartement,33.0,2.0,2.39957,48.87696
2024-1204697,30.08.2024,"343000,00",RUE GUY MOQUET,17, Appartement,33.0,2.0,2.32017,48.89164
2024-1221153,15/07/2024,"195000,00",RUE DE WATTIGNIES,12,DÉPENDANCE,,0.0,2.39507,48.83628
2024-1194524,26/01/2024,"225000,00",RUE LAMARCK,18, Appartement,41.0,2.0,2.34213,48.88943
2024-1203435,30/07/2024,"17500,00",RUE PELLEPORT,20, Dépendance,,0.0,2.40046,48.87004
2024-1197702,15/04/2024,"335000,00",RUE DU FBG DU TEMPLE,10, Appartement,39.0,1.0,2.36832,48.86946
2024-1215221,08/04/2024,"206000,00",PAS MONTBRUN,14,APPARTEMENT,25.0,1.0,2.32905,48.82908
2024-1219356,12/06/2024,"566400,00",PL DE LA PORTE DE SAINT CLOUD,16,Appartement,77.0,4.0,2.25797,48.8378
2024-1206359,17.09.2024,"221000,00",RUE SAINT FARGEAU,20,Appartement ,28.0,1.0,2.40326,48.87238
2024-1220597,27/06/2024,"1300000,00",RUE VINEUSE,16,DÉPENDANCE,,0.0,2.28373,48.85943
2024-1211520,23/01/2024,"550000,00 €",RUE VANEAU,7,Local industriel. commercial ou assimilé,65.0,0.0,2.31928,48.85188
2024-1214835,02/04/2024,"905000,00",BD ARAGO,13,DÉPENDANCE,,0.0,2.34923,48.83528
2024-1209576,23.12.2024,"120000,00",RUE DU FBG ST MARTIN,10,Appartement ,16.0,1.0,2.36834,48.88333
2024-1197432,21.03.2024,"1500,00",RUE STE ISAURE,18,Appartement ,61.0,3.0,2.34379,48.8932
2024-1197295,04/04/2024,"164320,00",RUE CHAPON,3,Appartement ,20.0,1.0,2.35321,48.86427
2024-1202024,28/06/2024,"190000,00",RUE D AMSTERDAM,8,Appartement,16.0,1.0,2.3267,48.87994
2024-1215001,02/04/2024,"1080000,00",RUE DE VERNEUIL,7,Appartement ,50.0,2.0,2.32693,48.8589
2024-1193666,05.01.2024,"575900,00",RUE ETIENNE DOLET,20,APPARTEMENT,55.0,3.0,2.38314,48.86761
2024-1215989,29/04/2024,"1300000,00 €",RUE NOTRE-DAME DES CHAMPS,6,Dépendance ,,0.0,2.33513,48.84073
2024-1193349,03/01/2024,"608000,00",ALL LOUISE LABE,19, Appartement,85.0,4.0,2.37798,48.87523
2024-1218727,10/06/2024,"188000,00",RUE DE LYON,12, Appartement,83.0,3.0,2.3715,48.84872
2024-1200963,31/05/2024,"195600,00",RUE GUY MOQUET,17, Appartement,17.0,1.0,2.32186,48.89201
2024-1209132,13.12.2024,"310000,00",RUE CHARLEMAGNE,4,Local industriel. commercial ou assimilé,60.0,0.0,2.35994,48.85463
2024-1205048,12.09.2024,"6500000,00 €",RUE DE L OURCQ,19, Appartement,50.0,2.0,2.37544,48.89344
2024-1195563,07/03/2024,"510000,00 €",RUE DU DELTA,9,Dépendance ,,0.0,2.34826,48.88214
2024-1228593,20.12.2024,"1960711,00 €",RUE THENARD,5,DÉPENDANCE,,0.0,2.3461,48.84963
2024-1228714,30.12.2024,"15000,00",RUE DE VOUILLE,15,Dépendance ,,0.0,2.30823,48.83326
2024-1221721,25.07.2024,"40000,00",RUE MARBEAU,16,Dépendance ,,0.0,2.28154,48.87418
2024-1209262,29/11/2024,"2800000,00",RUE DE TANGER,19, Local industriel. commercial ou assimilé,18.0,0.0,2.36822,48.88589
2024-1202555,12.07.2024,"838554,00 €",BD BEAUMARCHAIS,3, Appartement,80.0,4.0,2.367,48.85975
2024-1218893,09/04/2024,"268000,00",RUE SAINT MAUR,11, Appartement,27.0,2.0,2.37653,48.8669
2024-1209429,09.12.2024,"29000,00",RUE DES MATHURINS,9,Local industriel. commercial ou assimilé,15.0,0.0,2.33019,48.87246
2024-1202067,08/07/2024,"652000,00 €",RUE DE TOCQUEVILLE,17,APPARTEMENT,76.0,2.0,2.30574,48.88915
2024-1203677,01/08/2024,"319000,00",RUE DE BRETAGNE,3,Appartement ,29.0,1.0,2.36388,48.86196
2024-1224815,26/09/2024,"965000,00",RUE SARRETTE,14,Appartement ,101.0,4.0,2.33123,48.82688
2024-1202326,19/06/2024,"307685,00",RUE ALIBERT,10,APPARTEMENT,28.0,1.0,2.36774,48.87132
2024-1228746,19/12/2024,"750000,00",BD SAINT MICHEL,5, Dépendance,,0.0,2.34254,48.84943
2024-1194120,17.01.2024,"20000,00",ALL ANNE DE BEAUJEU,19,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,12.0,0.0,2.37306,48.8793
2024-1215759,26/04/2024,"280000,00",RUE DE LA FORGE ROYALE,11,Local industriel. commercial ou assimilé ,80.0,0.0,2.38015,48.85099
2024-1224577,03/10/2024,"455000,00 €",AV PHILIPPE AUGUSTE,11,APPARTEMENT,51.0,3.0,2.39422,48.85017
2024-1210027,19.12.2024,"645000,00",QUAI DE JEMMAPES,10,Appartement ,63.0,4.0,2.36425,48.87349
2024-1204445,02.09.2024,"189900,00 €",RUE DES INNOCENTS,1,Appartement ,14.0,1.0,2.34739,48.86039
2024-1213632,07/03/2024,"215933,47",BD VINCENT AURIOL,13,Dépendance ,,0.0,2.37192,48.83703
2024-1200926,07/06/2024,"423300,00",RUE MONTCALM,18,Dépendance ,,0.0,2.33922,48.89406
2024-1229015,19/12/2024,"2110000,00",RUE BOIS LE VENT,16,Appartement ,153.0,6.0,2.27546,48.85782
2024-1205094,12/09/2024,"435000,00",RUE DE LAGNY,20, Dépendance,,0.0,2.40342,48.84854
2024-1212469,16.02.2024,"816425,00",RUE DAGUERRE,14,Dépendance,,0.0,2.32459,48.83559
2024-1212299,21/02/2024,"408000,00",RUE DE COTTE,12,Appartement ,40.0,2.0,2.37827,48.84988
2024-1213465,29/02/2024,"900000,00",RUE DES SABLONS,16,DÉPENDANCE,,0.0,2.28313,48.86662
2024-1217804,16/05/2024,"375507,62",RUE LOUIS MORARD,14,Dépendance ,,0.0,2.31949,48.82888
2024-1205856,18.09.2024,"295000,00",RUE ETIENNE DOLET,20,Dépendance,,0.0,2.38477,48.86777
2024-1206280,17.09.2024,"320000,00 €",RUE ACHILLE MARTINET,18,Dépendance ,,0.0,2.33751,48.89271
2024-1228768,19/12/2024,"280800,00",RUE DE BOULAINVILLIERS,16,Dépendance,,0.0,2.2761,48.85362
2024-1195428,27.02.2024,"1060000,00",RUE SAINT MARTIN,3,LOCAL INDUSTRIEL. COMMERCIAL OU ASSIMILÉ,308.0,0.0,2.35284,48.86328
2024-1202633,17/07/2024,"430000,00",RUE SAINT FERDINAND,17,Local industriel. commercial ou assimilé ,45.0,0.0,2.28752,48.87757
2024-1208455,27/11/2024,"432380,00",RUE D ENGHIEN,10,DÉPENDANCE,,0.0,2.34906,48.87248
2024-1216871,03/05/2024,"380000,00",RUE ROUELLE,15,Appartement ,37.0,2.0,2.28915,48.84955
2024-1209919,20.12.2024,"500,00 €",RUE DE BRUXELLES,9, Appartement,145.0,5.0,2.32829,48.883
2024-1219433,25.06.2024,"21606678,00",RUE BASFROI,11,Appartement,72.0,4.0,2.37932,48.85384
2024-1211007,24.01.2024,"352000,00",AV DAUMESNIL,12,APPARTEMENT,39.0,2.0,2.39284,48.83988
2024-1204050,29.08.2024,"247600,77",RUE HAXO,19, Dépendance,,0.0,2.40146,48.87812
2024-1202982,11.07.2024,"180000,00",RUE DE LA REUNION,20,APPARTEMENT,28.0,1.0,2.39942,48.85712
2024-1224286,24.09.2024,"198500,00",AV DE CHOISY,13,DÉPENDANCE,,0.0,2.36319,48.82296
2024-1213367,20/02/2024,"278930,00",RUE DE L AMIRAL MOUCHEZ,14,APPARTEMENT,35.0,1.0,2.34108,48.82316
2024-1216296,30/04/2024,"678000,00",RUE DESAIX,15,Appartement,62.0,3.0,2.29232,48.85259
2024-1216523,16/05/2024,"396450,00",RUE FRANCOIS BONVIN,15,Appartement ,38.0,2.0,2.30574,48.84428
2024-1197990,12.04.2024,"92500,00",RUE CLAPEYRON,8, Local industriel. commercial ou assimilé,6.0,0.0,2.32423,48.88106
2024-1195089,08/02/2024,"103000,00 €",RUE LAUGIER,17, Dépendance,,0.0,2.29656,48.88101
2024-1193876,02/01/2024,"270000,00",ALL DES EIDERS,19,DÉPENDANCE,,0.0,2.37882,48.89379
2024-1213330,05.03.2024,"590732,06",AV DU MAINE,14, Dépendance,,0.0,2.32653,48.8298
2024-1199107,03.05.2024,"583000,00",RUE LABAT,18,Appartement,34.0,1.0,2.35102,48.88964
2024-1208075,05/11/2024,"569050,00",RUE DES ARCHIVES,3, Appartement,44.0,2.0,2.36028,48.86326
2024-1225099,18/10/2024,"1350000,00",BD SAINT GERMAIN,5,Appartement ,92.0,4.0,2.3554,48.84916
2024-1199324,27/05/2024,"225000,00",RUE DES ENVIERGES,20,Appartement,23.0,1.0,2.38887,48.87286
2024-1210319,20/12/2024,"218700,00",RUE DE BELLEVILLE,19,Dépendance ,,0.0,2.40488,48.87713
2024-1223110,10/09/2024,"110000,00",RUE MICHEL ANGE,16, Appartement,7.0,1.0,2.26026,48.84385
2024-1197504,18/04/2024,"29318952,00",RUE CLEMENT MAROT,8, Appartement,125.0,4.0,2.3032,48.86797
2024-1201142,14.06.2024,"2000000,00",BD PEREIRE,17,APPARTEMENT,170.0,7.0,2.29458,48.88316
2024-1207288,31.10.2024,"750090,00",RUE MONTMARTRE,1,Appartement ,86.0,3.0,2.34588,48.86422
2024-1217171,16.05.2024,"98000,00",RUE BOILEAU,16,Dépendance ,,0.0,2.26555,48.84712
